Source Target Weight
民主 农民收入 36
民主 城乡 186
民主 经济 44
民主 农民 107
民主 农产品 24
民主 物流 7
民主 旅游 13
民主 电商 11
民主 经营 17
民主 模式 8
民主 创新 38
民主 资本 7
民主 创业 17
民主 集体经济 6
民主 知识 6
民主 技术 12
民主 管理 11
民主 深化改革 5
民主 群众 32
民主 产权 7
民主 体系 38
民主 制度 56
民主 机制 32
民主 农村金融 11
民主 供销社 7
民主 生产 19
民主 环境 19
民主 民生 5
民主 城市 13
民主 人民 5
民主 环保 5
民主 基础设施 9
民主 教育 11
民主 公共服务 53
民主 均等化 9
民主 农户 23
民主 拓宽 9
民主 经验 18
民主 小微 5
民主 党组织 12
民主 社会 32
民主 基层 23
民主 党委 6
民主 粮食 7
民主 贫困人口 9
民主 需求 15
民主 中央 11
民主 现代化 36
民主 精神 13
民主 品牌 6
民主 现代农业 19
民主 全国 21
民主 产品 7
民主 电子商务 11
民主 合作社 5
民主 就业 13
民主 稳定 21
民主 扶贫 53
民主 因地制宜 5
民主 法律 7
民主 土地 17
民主 脱贫 5
民主 基金 5
民主 财政 13
民主 政策 33
民主 支持 11
民主 养老 5
民主 问题 79
民主 城镇化 12
民主 合作 16
民主 农惠农 4
民主 经济社会 16
民主 改革开放 4
民主 工业化 12
民主 小康 16
民主 市场化 4
民主 生态农业 12
民主 绿色 12
民主 消费 4
民主 农药 4
民主 资源 10
民主 明显改善 4
民主 科技 28
民主 和谐社会 4
民主 小康社会 4
民主 行业 4
民主 生态环境 12
民主 天荒坪 4
民主 工业 4
民主 高水平 12
民主 蓝天 4
民主 林木 4
民主 公共财政 4
民主 建立健全 8
民主 普惠性 4
民主 长效机制 4
民主 义务教育 4
民主 养老金 4
民主 医疗保险 4
民主 标准 8
民主 村民 4
民主 权益 4
民主 博大精深 4
民主 弘扬 4
民主 冯春梅 6
民主 汪洋 6
民主 党中央 6
民主 地方 12
民主 金融服务 12
民主 金融 12
民主 金融机构 6
民主 邮政 6
民主 素质 6
民主 杨传堂 6
民主 夏宝龙 6
民主 王侠 6
民主 万建民 6
民主 周慕冰 6
民主 王召明 6
民主 陈晓华 6
民主 宋丰强 6
民主 马旭林 6
民主 王静 6
民主 吕维峰 6
党组织 习近平 424
党组织 总书记 53
党组织 三农 347
党组织 战略 184
党组织 绿水青山 22
党组织 金山 28
党组织 银山 22
党组织 路子走 8
党组织 农业 775
党组织 结构性 15
党组织 改革 274
党组织 乡村 445
党组织 建设 550
党组织 工作 563
党组织 村庄 49
党组织 家庭 71
党组织 贫困 33
党组织 农村居民 14
党组织 收入 54
党组织 城乡居民 23
党组织 农村 1392
党组织 精神文明 41
党组织 特色 73
党组织 社会主义 120
党组织 产业 123
党组织 生态 249
党组织 乡风 31
党组织 文明 116
党组织 生活富裕 23
党组织 发展 996
党组织 农业产业 24
党组织 文化 92
党组织 农民收入 91
党组织 城乡 277
党组织 经济 421
党组织 农民 441
党组织 职业 19
党组织 农产品 51
党组织 互联网 6
党组织 物流 11
党组织 旅游 11
党组织 电商 10
党组织 经营 108
党组织 模式 28
党组织 创新 105
党组织 新型农村 4
党组织 资本 17
党组织 下乡 6
党组织 创业 39
党组织 集体经济 42
党组织 知识 32
党组织 技术 56
党组织 管理 48
党组织 深化改革 8
党组织 数据 9
党组织 群众 114
党组织 产权制度 27
党组织 产权 10
党组织 体系 77
党组织 制度 117
党组织 机制 100
党组织 农村金融 9
党组织 供销社 15
党组织 生产 123
党组织 环境 82
党组织 服务 50
党组织 民生 27
党组织 城市 101
党组织 农民工 4
党组织 人民 27
党组织 幸福美好 4
党组织 林田湖 10
党组织 环保 6
党组织 基础设施 44
党组织 教育 24
党组织 医疗 5
党组织 社会保障 11
党组织 公共服务 79
党组织 均等化 21
党组织 农户 26
党组织 拓宽 9
党组织 安居乐业 7
党组织 经验 44
党组织 小微 6
党组织 民主 12
党组织 社会 89
党组织 基层 63
党组织 第一书记 7
党组织 党委 29
党组织 政府 35
党组织 责任制 23
党组织 现代农业 158
党组织 问题 257
党组织 科学 66
党组织 精神 92
党组织 资源 29
党组织 经济效益 24
党组织 粮食 35
党组织 商品 8
党组织 经济作物 8
党组织 效益 17
党组织 工业 16
党组织 运输 8
党组织 产业链 20
党组织 惠康 8
党组织 食品 23
党组织 龙头企业 18
党组织 科技 46
党组织 招贤 8
党组织 现代化 108
党组织 政策 85
党组织 全国 136
党组织 培训 18
党组织 合作 52
党组织 专家 8
党组织 顾问团 8
党组织 生态环境 56
党组织 稳定 50
党组织 绿色 43
党组织 高水平 26
党组织 文明村 8
党组织 小康之家 8
党组织 子孙后代 11
党组织 安全 29
党组织 标准 25
党组织 体制改革 11
党组织 农村土地 21
党组织 农场 32
党组织 合作社 26
党组织 企业 14
党组织 改革开放 19
党组织 市场 35
党组织 石家庄 8
党组织 玉米 8
党组织 投资 11
党组织 宁德 6
党组织 宝贵 12
党组织 扶贫 87
党组织 经济社会 26
党组织 中央 40
党组织 支持 25
党组织 生产能力 6
党组织 蓝图 6
党组织 党中央 12
党组织 城镇化 19
党组织 劳动力 12
党组织 小康 53
党组织 农惠农 11
党组织 小康社会 22
党组织 茶叶 4
党组织 报告 36
党组织 积极性 11
党组织 市场经济 6
党组织 品牌 11
党组织 生态农业 30
党组织 智慧 4
党组织 食品安全 8
党组织 因地制宜 23
党组织 贫困县 13
党组织 贫困户 6
党组织 脱贫 44
党组织 千秋 4
党组织 项目 14
党组织 贫困人口 19
党组织 养殖 12
党组织 农药 11
党组织 工业化 15
党组织 惠民 4
党组织 服务体系 7
党组织 林权 12
党组织 林改 6
党组织 基层组织 12
党组织 宝贵财富 10
党组织 市场化 6
党组织 需求 4
党组织 土地 21
党组织 明显改善 8
党组织 和谐社会 14
党组织 就业 16
党组织 行业 11
党组织 养老 6
党组织 财政 7
党组织 公共财政 14
党组织 建立健全 35
党组织 长效机制 19
党组织 养老金 8
党组织 医疗保险 8
党组织 村民 9
党组织 权益 8
党组织 博大精深 11
党组织 弘扬 20
党组织 林田 4
党组织 农耕 5
党组织 地方 7
党组织 红白 4
党组织 利益 21
党组织 幸福感 5
党组织 城市化 7
党组织 燕赵 6
党组织 努力实现 6
党组织 市场需求 6
党组织 标准化 7
党组织 贫困地区 4
党组织 施策 7
党组织 道德 5
党组织 从严治党 8
党组织 规模经营 8
党组织 资金 4
党组织 村干部 7
党组织 安全感 4
党组织 集约化 12
党组织 贡献率 6
党组织 毛桥村 6
党组织 广大群众 6
党组织 拓宽渠道 6
党组织 养殖业 12
党组织 于城镇 6
党组织 农民负担 6
党组织 规模化 6
党组织 果园 6
党组织 发展观 6
党组织 林茂土 6
党组织 农作物 6
党组织 合作医疗 6
党组织 养老保险 6
党组织 国际 6
社会 习近平 468
社会 总书记 117
社会 三农 575
社会 战略 338
社会 绿水青山 45
社会 金山 51
社会 银山 45
社会 路子走 13
社会 农业 1006
社会 结构性 35
社会 改革 320
社会 乡村 902
社会 建设 689
社会 工作 683
社会 村庄 54
社会 家庭 70
社会 贫困 78
社会 农村居民 20
社会 收入 119
社会 城乡居民 30
社会 农村 1801
社会 精神文明 19
社会 特色 151
社会 社会主义 216
社会 产业 205
社会 生态 296
社会 乡风 54
社会 文明 166
社会 生活富裕 40
社会 发展 1239
社会 农业产业 33
社会 文化 171
社会 农民收入 112
社会 城乡 492
社会 经济 253
社会 农民 682
社会 职业 25
社会 农产品 123
社会 互联网 8
社会 物流 21
社会 旅游 34
社会 电商 24
社会 经营 96
社会 模式 39
社会 创新 151
社会 资本 35
社会 下乡 8
社会 创业 53
社会 集体经济 42
社会 知识 17
社会 技术 40
社会 管理 54
社会 深化改革 11
社会 数据 8
社会 群众 124
社会 产权制度 37
社会 产权 10
社会 体系 131
社会 制度 182
社会 机制 165
社会 农村金融 13
社会 供销社 7
社会 生产 143
社会 环境 130
社会 服务 55
社会 民生 36
社会 城市 98
社会 农民工 6
社会 人民 46
社会 林田湖 14
社会 环保 8
社会 基础设施 86
社会 教育 35
社会 医疗 4
社会 社会保障 17
社会 公共服务 190
社会 均等化 37
社会 农户 60
社会 拓宽 16
社会 安居乐业 8
社会 经验 58
社会 小微 7
社会 民主 32
社会 党组织 89
社会 基层 84
社会 第一书记 6
社会 党委 44
社会 政府 63
社会 责任制 23
社会 专家 4
社会 培训 28
社会 玉米 6
社会 项目 20
社会 难题 5
社会 需求 26
社会 现代化 188
社会 劳动力 15
社会 素质 7
社会 问题 397
社会 绿色 102
社会 地方 27
社会 企业 16
社会 资源 52
社会 多渠道 5
社会 积极性 28
社会 粮食 76
社会 生产能力 9
社会 农村土地 22
社会 贫困人口 54
社会 幸福感 18
社会 中央 69
社会 精神 82
社会 竞争力 7
社会 品牌 32
社会 现代农业 147
社会 全国 145
社会 产品 13
社会 电子商务 11
社会 利益 40
社会 服务体系 11
社会 龙头企业 18
社会 合作社 34
社会 就业 44
社会 稳定 79
社会 扶贫 171
社会 因地制宜 33
社会 法律 5
社会 土地 54
社会 市场 43
社会 脱贫 120
社会 基金 5
社会 信贷 5
社会 财政 28
社会 政策 122
社会 支持 59
社会 养老 27
社会 基层组织 14
社会 科学 55
社会 经济效益 4
社会 效益 19
社会 工业 13
社会 运输 4
社会 产业链 29
社会 食品 10
社会 科技 47
社会 合作 49
社会 生态环境 70
社会 高水平 31
社会 子孙后代 4
社会 安全 39
社会 标准 37
社会 体制改革 5
社会 农场 31
社会 改革开放 22
社会 投资 31
社会 宁德 6
社会 宝贵 14
社会 经济社会 45
社会 蓝图 10
社会 党中央 37
社会 城镇化 36
社会 小康 78
社会 农惠农 19
社会 小康社会 48
社会 茶叶 6
社会 报告 38
社会 市场经济 7
社会 生态农业 42
社会 智慧 9
社会 食品安全 14
社会 贫困县 17
社会 贫困户 9
社会 千秋 4
社会 养殖 15
社会 农药 16
社会 工业化 31
社会 惠民 4
社会 林权 12
社会 林改 6
社会 宝贵财富 10
社会 市场化 22
社会 消费 12
社会 明显改善 12
社会 和谐社会 18
社会 行业 21
社会 天荒坪 6
社会 蓝天 6
社会 林木 6
社会 公共财政 20
社会 建立健全 61
社会 普惠性 6
社会 长效机制 24
社会 义务教育 6
社会 养老金 12
社会 医疗保险 12
社会 村民 23
社会 权益 12
社会 博大精深 16
社会 弘扬 36
社会 贫困地区 23
社会 国务院 7
社会 金融 12
社会 农耕 19
社会 市场需求 14
社会 王先明 4
社会 石泰峰 6
社会 葡萄 12
社会 农田 7
社会 多元化 7
社会 林田 11
社会 宣传教育 14
社会 灌区 6
社会 文化遗产 6
社会 红白 11
社会 严肃查处 6
社会 廓清 6
社会 农田水利 6
社会 医疗卫生 6
社会 城市化 12
社会 燕赵 10
社会 努力实现 11
社会 粮食安全 9
社会 标准化 11
社会 扶志 6
社会 扶智 6
社会 美的 5
社会 施策 16
社会 道德 7
社会 从严治党 12
社会 监管 5
社会 承包 10
社会 资金 14
社会 韩长赋 15
社会 规模经营 10
社会 安全感 9
社会 成本 6
社会 党支部 6
社会 保险 10
社会 期货 14
社会 金融机构 5
社会 小麦 4
社会 贡献率 9
社会 刘永富 4
社会 巨大贡献 4
社会 集约化 12
社会 毛桥村 6
社会 广大群众 7
社会 拓宽渠道 6
社会 养殖业 12
社会 于城镇 6
社会 农民负担 6
社会 规模化 7
社会 果园 6
社会 发展观 6
社会 林茂土 6
社会 农作物 6
社会 合作医疗 6
社会 养老保险 7
社会 村干部 25
社会 国际 6
社会 补贴 15
社会 金融服务 4
基层 习近平 289
基层 总书记 65
基层 三农 345
基层 战略 167
基层 绿水青山 32
基层 金山 36
基层 银山 32
基层 路子走 11
基层 农业 679
基层 结构性 22
基层 改革 224
基层 乡村 435
基层 建设 464
基层 工作 410
基层 村庄 63
基层 家庭 47
基层 贫困 60
基层 农村居民 7
基层 收入 76
基层 城乡居民 22
基层 农村 1084
基层 精神文明 15
基层 特色 82
基层 社会主义 123
基层 产业 120
基层 生态 192
基层 乡风 31
基层 文明 88
基层 生活富裕 18
基层 发展 755
基层 农业产业 25
基层 文化 72
基层 农民收入 81
基层 城乡 348
基层 经济 200
基层 农民 470
基层 职业 13
基层 农产品 63
基层 互联网 4
基层 物流 7
基层 旅游 33
基层 电商 10
基层 经营 100
基层 模式 21
基层 创新 95
基层 资本 18
基层 下乡 5
基层 创业 35
基层 集体经济 23
基层 知识 17
基层 技术 49
基层 管理 45
基层 深化改革 9
基层 数据 7
基层 群众 95
基层 产权制度 22
基层 产权 18
基层 体系 107
基层 制度 124
基层 机制 117
基层 农村金融 8
基层 供销社 4
基层 生产 93
基层 环境 95
基层 服务 50
基层 民生 27
基层 城市 63
基层 人民 16
基层 林田湖 7
基层 环保 11
基层 基础设施 52
基层 教育 25
基层 社会保障 9
基层 公共服务 112
基层 均等化 19
基层 农户 68
基层 拓宽 11
基层 经验 43
基层 小微 6
基层 民主 23
